,osm_id,timestamp,name,type,geometry,lat,long
60,420020319.0,,Starbucks,cafe,POINT (-122.0935991 47.7024308),47.7024308,-122.0935991
61,420020320.0,,Subway,fast_food,POINT (-122.0935531 47.7024919),47.7024919,-122.0935531
62,420020323.0,,Java Junction,cafe,POINT (-122.0925863 47.7022345),47.7022345,-122.0925863
63,420020325.0,,Apple Teriyaki,fast_food,POINT (-122.0935289 47.702602),47.702602,-122.0935289
64,420020327.0,,Garlic Jim's,fast_food,POINT (-122.0934746 47.7027058),47.7027058,-122.0934746
65,426156711.0,,The Maltby Cafe,restaurant,POINT (-122.1143727 47.8052372),47.8052372,-122.1143727
66,427246530.0,,Great Fortune,restaurant,POINT (-122.1531238 47.6254515),47.6254515,-122.1531238
67,427307160.0,,Beth's Cafe,restaurant,POINT (-122.344708 47.6821453),47.6821453,-122.344708
68,440454194.0,,Luna Park Cafe,restaurant,POINT (-122.3710361 47.5706768),47.5706768,-122.3710361
69,440839204.0,,Lula Coffee,cafe,POINT (-122.3869867 47.5632158),47.5632158,-122.3869867
70,440839206.0,,Pagliacci Pizza,fast_food,POINT (-122.3869567 47.5633605),47.5633605,-122.3869567
71,440839207.0,,Lee's Asian Restaurant,restaurant,POINT (-122.3865616 47.5624905),47.5624905,-122.3865616
72,440839210.0,,Be's Restaurant,restaurant,POINT (-122.3869793 47.5626236),47.5626236,-122.3869793
73,440842896.0,,Maharaja Cuisine of India,restaurant,POINT (-122.3865536 47.5616219),47.5616219,-122.3865536
74,440842898.0,,Cupcake Royale,cafe,POINT (-122.3865559 47.5612196),47.5612196,-122.3865559
75,440842901.0,,Easy Street Cafe,restaurant,POINT (-122.3869904 47.5613144),47.5613144,-122.3869904
76,440842903.0,,Baja Taco,fast_food,POINT (-122.3845636 47.5601571),47.5601571,-122.3845636
77,440843430.0,,Uptown Espresso,cafe,POINT (-122.3875646 47.5591717),47.5591717,-122.3875646
78,441028242.0,,Flying Apron,cafe,POINT (-122.3869938 47.5608253),47.5608253,-122.3869938
79,441028243.0,,Taqueria Guaymas,restaurant,POINT (-122.3870188 47.560547),47.560547,-122.3870188
80,441028245.0,,Subway,fast_food,POINT (-122.3852059 47.5607381),47.5607381,-122.3852059
81,441052700.0,,Matador,restaurant,POINT (-122.3865474 47.5615325),47.5615325,-122.3865474
82,441510194.0,,Pegasus Pizza,restaurant,POINT (-122.4116777 47.5786654),47.5786654,-122.4116777
83,441510758.0,,Starbucks,cafe,POINT (-122.4111602 47.5788477),47.5788477,-122.4111602
84,441510760.0,,Alki Cafe,restaurant,POINT (-122.4104377 47.5790228),47.5790228,-122.4104377
85,441994623.0,,New Luck Toy,restaurant,POINT (-122.3873209 47.550119),47.550119,-122.3873209
86,444455516.0,,Cowen Park Grocery,cafe,POINT (-122.3144575 47.671152),47.671152,-122.3144575
87,457772972.0,,Starbucks,cafe,POINT (-122.3998089 47.6397122),47.6397122,-122.3998089
88,457772974.0,,Subway,fast_food,POINT (-122.4003794 47.6397333),47.6397333,-122.4003794
89,457772975.0,,Pink Salt,restaurant,POINT (-122.4006017 47.6394257),47.6394257,-122.4006017
90,457773015.0,,Nikos Gyros,restaurant,POINT (-122.3985109 47.6392646),47.6392646,-122.3985109
91,457773030.0,,Uptown Espresso,cafe,POINT (-122.3994577 47.639422),47.639422,-122.3994577
92,457773035.0,,Kinnaree,restaurant,POINT (-122.4001996 47.639426),47.639426,-122.4001996
93,457773042.0,,El Ranchon,restaurant,POINT (-122.4019686 47.6396937),47.6396937,-122.4019686
94,457773043.0,,Gim Wah,restaurant,POINT (-122.4020842 47.6396968),47.6396968,-122.4020842
95,458623718.0,,Queen Margherita,restaurant,POINT (-122.3976471 47.639223),47.639223,-122.3976471
96,458623720.0,,Soprano's Pizza,restaurant,POINT (-122.3987834 47.639709),47.639709,-122.3987834
97,458623726.0,,Serendipity,cafe,POINT (-122.399429 47.6397036),47.6397036,-122.399429
98,459163388.0,,Ichiro,restaurant,POINT (-122.3981604 47.640667),47.640667,-122.3981604
99,459169510.0,,Nutty Squirrel Gelato - Magnolia,cafe,POINT (-122.3997907 47.6403282),47.6403282,-122.3997907
100,459169511.0,,Mondello Ristorante,restaurant,POINT (-122.399799 47.6402279),47.6402279,-122.399799
101,461089857.0,,Starbucks,cafe,POINT (-122.1959518 47.6152961),47.6152961,-122.1959518
102,461089859.0,,Bowl Gogi,fast_food,POINT (-122.1956074 47.6152867),47.6152867,-122.1956074
103,471973082.0,,Starbucks,cafe,POINT (-122.1933228 47.6175489),47.6175489,-122.1933228
104,471973083.0,,Subway,fast_food,POINT (-122.193073 47.6175489),47.6175489,-122.193073
105,471973084.0,,CoCo - Fresh Tea and Juice,cafe,POINT (-122.192833 47.6175431),47.6175431,-122.192833
106,476077367.0,,Snappy Dragon,restaurant,POINT (-122.3177709 47.6936176),47.6936176,-122.3177709
107,476081433.0,,Flying Squirrel Pizza,restaurant,POINT (-122.3228006 47.6892671),47.6892671,-122.3228006
108,476082095.0,,Cafe Javasti,cafe,POINT (-122.3228177 47.6900009),47.6900009,-122.3228177
109,476086057.0,,Himitsu Teriyaki,restaurant,POINT (-122.3124639 47.6869038),47.6869038,-122.3124639
110,476091771.0,,Mojito,restaurant,POINT (-122.3160344 47.6843961),47.6843961,-122.3160344
111,476122218.0,,Anita's Mexican Food,restaurant,POINT (-122.3453627 47.7189846),47.7189846,-122.3453627
112,477872229.0,,Smile Thai Cuisine,restaurant,POINT (-122.3256061 47.6755809),47.6755809,-122.3256061
113,479501012.0,,Red Mill Burgers,restaurant,POINT (-122.3546696 47.6778315),47.6778315,-122.3546696
114,479527694.0,,Poké Café,fast_food,POINT (-122.3242537 47.7088794),47.7088794,-122.3242537
115,488381820.0,,Thai 65 Cafe,restaurant,POINT (-122.1125128 47.6729797),47.6729797,-122.1125128
116,536802414.0,,Twisted Cafe,restaurant,POINT (-122.1706875 47.7531387),47.7531387,-122.1706875
117,540533325.0,,Starbucks,cafe,POINT (-122.22588 47.5417388),47.5417388,-122.22588
118,541389148.0,,Cafe Bollywood,restaurant,POINT (-122.201252 47.6113573),47.6113573,-122.201252
119,541389153.0,,Garlic Crush,restaurant,POINT (-122.201252 47.6114093),47.6114093,-122.201252
120,551077654.0,,King Buffet,restaurant,POINT (-122.2171977 47.4741246),47.4741246,-122.2171977
121,563386659.0,,Andiamo,restaurant,POINT (-122.1934498 47.6191564),47.6191564,-122.1934498
122,569008582.0,,Mighty-O Donuts,cafe,POINT (-122.33323 47.6687913),47.6687913,-122.33323
123,614320960.0,,Irene Thai,restaurant,POINT (-122.1625807 47.7554222),47.7554222,-122.1625807
124,663908536.0,,Kisaku Sushi,restaurant,POINT (-122.3331798 47.668582),47.668582,-122.3331798
125,663908551.0,,Himalayan Sherpa House,restaurant,POINT (-122.3318278 47.6688385),47.6688385,-122.3318278
126,663911505.0,,Zeitgeist Coffee and Art,cafe,POINT (-122.331856 47.599091),47.599091,-122.331856
127,663911527.0,,Starbucks,cafe,POINT (-122.332663 47.5990989),47.5990989,-122.332663
128,663911532.0,,Grand Central Bakery - Pioneer Square,cafe,POINT (-122.3336387 47.6003578),47.6003578,-122.3336387
129,667196524.0,,El Sombrero,restaurant,POINT (-122.2247588 47.5409723),47.5409723,-122.2247588
130,675546473.0,,Vatsana Thai Restaurant,restaurant,POINT (-122.3655616 47.5226736),47.5226736,-122.3655616
131,678283820.0,,Mosaic Coffeehouse,cafe,POINT (-122.3274988 47.660387),47.660387,-122.3274988
132,697212593.0,,Starbucks,cafe,POINT (-122.2048205 47.6183782),47.6183782,-122.2048205
133,699849823.0,,Cafe Juanita,restaurant,POINT (-122.2124295 47.7076146),47.7076146,-122.2124295
134,710893981.0,,Subway,fast_food,POINT (-122.3434159 47.7828773),47.7828773,-122.3434159
135,710896934.0,,Teddy's Bigger Burgers,fast_food,POINT (-122.1533751 47.756382),47.756382,-122.1533751
136,715609140.0,,,cafe,POINT (-122.0802669 47.7546031),47.7546031,-122.0802669
137,725890579.0,,Starbucks,cafe,POINT (-122.2065548 47.6758212),47.6758212,-122.2065548
138,728175891.0,,Mexican Bar,bar,POINT (-122.3220637 47.5390962),47.5390962,-122.3220637
139,735224826.0,,Herkimer Coffee - Phinney Ridge,cafe,POINT (-122.3551067 47.6824348),47.6824348,-122.3551067
140,735982052.0,,Sunny Hill,restaurant,POINT (-122.3979721 47.6903909),47.6903909,-122.3979721
141,735982190.0,,Fiore Sunset Hill,cafe,POINT (-122.3980417 47.6904588),47.6904588,-122.3980417
142,735982605.0,,McDonald's,fast_food,POINT (-122.3745952 47.695046),47.695046,-122.3745952
143,735982606.0,,Turtle Coffee,cafe,POINT (-122.3748929 47.694443),47.694443,-122.3748929
144,735982614.0,,Dick's Drive-In - Holman Road,restaurant,POINT (-122.3716823 47.6964379),47.6964379,-122.3716823
145,735982615.0,,Tacos and Beer,restaurant,POINT (-122.3722309 47.6968423),47.6968423,-122.3722309
146,735982938.0,,The Fat Hen,cafe,POINT (-122.3745013 47.6796262),47.6796262,-122.3745013
147,735983213.0,,Cupcake Royale,cafe,POINT (-122.3843499 47.6688461),47.6688461,-122.3843499
148,736920767.0,,Brimmer & Heeltap,restaurant,POINT (-122.3631168 47.6685259),47.6685259,-122.3631168
149,739619981.0,,Baker's,bar,POINT (-122.3982158 47.6755763),47.6755763,-122.3982158
150,761805568.0,,Darrell's Tavern,bar,POINT (-122.3469035 47.7606641),47.7606641,-122.3469035
151,762446099.0,,Italianissimo,restaurant,POINT (-122.130965 47.7628828),47.7628828,-122.130965
152,771801466.0,,Super China Buffet,restaurant,POINT (-122.3493107 47.7409021),47.7409021,-122.3493107
153,773404723.0,,Urban Pizza VIP,restaurant,POINT (-122.361061 47.6903568),47.6903568,-122.361061
154,773404725.0,,Georgia's Greek Restaurant & Deli,restaurant,POINT (-122.3617348 47.6905083),47.6905083,-122.3617348
155,773404726.0,,Taqueria Tequila,restaurant,POINT (-122.3608285 47.6903392),47.6903392,-122.3608285
156,775389525.0,,Las Margaritas,restaurant,POINT (-122.3445722 47.7339391),47.7339391,-122.3445722
157,799990460.0,,Pagliacci Pizza,restaurant,POINT (-122.319895 47.6414613),47.6414613,-122.319895
158,809708072.0,,,cafe,POINT (-122.1447876 47.6510848),47.6510848,-122.1447876
159,809709463.0,,PRO Club Bistro,restaurant,POINT (-122.145133 47.651233),47.651233,-122.145133
160,810669711.0,,Jack in the Box,fast_food,POINT (-122.2930636 47.7245082),47.7245082,-122.2930636
161,810792546.0,,Manna Teriyaki,restaurant,POINT (-122.3002582 47.7099298),47.7099298,-122.3002582
