,osm_id,timestamp,name,type,geometry,lat,long
92,-77566883.0,,Public Market Clock,attraction,POINT (-122.3406591 47.6085383),47.6085383,-122.3406591
93,-77538699.0,,Sanitary Market Building,attraction,POINT (-122.3409804 47.6095107),47.6095107,-122.3409804
94,25512095.0,,May Peace Prevail On Earth,monument,POINT (-122.2848812 47.6093006),47.6093006,-122.2848812
95,27226031.0,,Coyote Central,arts_centre,POINT (-122.3025212 47.6081687),47.6081687,-122.3025212
96,51398760.0,,Museum of History and Industry,museum,POINT (-122.3367506 47.6275114),47.6275114,-122.3367506
97,133370497.0,,Three Brick Monoliths,attraction,POINT (-122.309832 47.6562224),47.6562224,-122.309832
98,196075029.0,,Obelisco Estates,attraction,POINT (-122.1424445 47.7337195),47.7337195,-122.1424445
99,196075030.0,,Guardian Cellars,attraction,POINT (-122.1424559 47.7336319),47.7336319,-122.1424559
100,196075036.0,,Zebra Cellars,attraction,POINT (-122.1426069 47.7335894),47.7335894,-122.1426069
101,196075037.0,,Lauren Ashton Cellars,attraction,POINT (-122.1427844 47.7337054),47.7337054,-122.1427844
102,196075038.0,,Tori Mor Winery,attraction,POINT (-122.1427241 47.7336638),47.7336638,-122.1427241
103,196075043.0,,Silver Lake Winery,attraction,POINT (-122.1430476 47.734669),47.734669,-122.1430476
104,196075044.0,,Roza Hills Estate Wines,attraction,POINT (-122.14252 47.7345748),47.7345748,-122.14252
105,196075045.0,,Girly Girl Wine & Gifts,attraction,POINT (-122.1425216 47.7346384),47.7346384,-122.1425216
106,196094894.0,,Zebra Cellars,attraction,POINT (-122.1408062 47.7322549),47.7322549,-122.1408062
107,196094895.0,,Nine Hats,attraction,POINT (-122.1407419 47.7321954),47.7321954,-122.1407419
108,196094896.0,,Chancer Reach,attraction,POINT (-122.140648 47.7321575),47.7321575,-122.140648
109,196094897.0,,Jaine Cottage,attraction,POINT (-122.141413 47.7317179),47.7317179,-122.141413
110,196094899.0,,Mark Ryan Winery,attraction,POINT (-122.1420288 47.7320771),47.7320771,-122.1420288
111,196094900.0,,Sparkman Cellars,attraction,POINT (-122.1420321 47.7319982),47.7319982,-122.1420321
112,196094901.0,,Fidelitas Cellars,attraction,POINT (-122.1420305 47.7318537),47.7318537,-122.1420305
113,196094902.0,,aMaurice Cellars,attraction,POINT (-122.1420337 47.7317047),47.7317047,-122.1420337
114,196094904.0,,William Church Winery,attraction,POINT (-122.1419722 47.7315212),47.7315212,-122.1419722
115,196094905.0,,Lachini Vineyards,attraction,POINT (-122.141969 47.7314599),47.7314599,-122.141969
116,196094915.0,,Darby Winery,attraction,POINT (-122.151697 47.7694277),47.7694277,-122.151697
117,196094916.0,,Barrage Cellars,attraction,POINT (-122.1516944 47.7692979),47.7692979,-122.1516944
118,295242965.0,,Maple Valley Creative Arts Center,arts_centre,POINT (-122.0446752 47.3932972),47.3932972,-122.0446752
119,295242972.0,,Maple Valley Youth Symphony Orchestra,theatre,POINT (-122.044824 47.3929757),47.3929757,-122.044824
120,295242992.0,,Steamboat Studio,arts_centre,POINT (-122.0454309 47.3915615),47.3915615,-122.0454309
121,304238293.0,,Roll Call,attraction,POINT (-122.342844 47.6099404),47.6099404,-122.342844
122,327567493.0,,Wings over Washington,attraction,POINT (-122.34216 47.6061547),47.6061547,-122.34216
123,331912095.0,,Comedy Underground,attraction,POINT (-122.333578 47.6005857),47.6005857,-122.333578
124,344142610.0,,Fe All Theatre,theatre,POINT (-122.3387982 47.6071472),47.6071472,-122.3387982
125,366324694.0,,Patterson Cellars,attraction,POINT (-122.1425518 47.7330721),47.7330721,-122.1425518
126,394830784.0,,Seattle Civic Dance Theatre,theatre,POINT (-122.3880735 47.5223486),47.5223486,-122.3880735
127,497830365.0,,SecondStory Repertory,theatre,POINT (-122.1197264 47.6700907),47.6700907,-122.1197264
128,507049646.0,,Smith Tower Observatory,attraction,POINT (-122.331868 47.6020211),47.6020211,-122.331868
129,528624981.0,,Microsoft Visitor Center,attraction,POINT (-122.1367218 47.6426764),47.6426764,-122.1367218
