,osm_id,timestamp,name,type,geometry,lat,long
956,-410808897.0,,NE Pacific Pl & NE Pacific St,bus_stop,POINT (-122.307187 47.6505216),47.6505216,-122.307187
957,-410639435.0,,NE 45th St & Brooklyn Ave NE,bus_stop,POINT (-122.313888 47.661359),47.661359,-122.313888
958,-410634501.0,,15th Ave NE & NE Campus Pkwy,bus_stop,POINT (-122.311933 47.6558113),47.6558113,-122.311933
959,-408134914.0,,Holman Rd NW & Mary Ave NW,bus_stop,POINT (-122.375831 47.6945476),47.6945476,-122.375831
960,-408134904.0,,Holman Rd NW & Mary Ave NW,bus_stop,POINT (-122.375301 47.6947045),47.6947045,-122.375301
961,-407963938.0,,NW 100th Pl & 7th Ave NW,bus_stop,POINT (-122.363599 47.7025526),47.7025526,-122.363599
962,-406230348.0,,SW 152nd St & 6th Ave SW,bus_stop,POINT (-122.3431472 47.4668564),47.4668564,-122.3431472
963,-391221586.0,,NW 105th St & 14th Ave NW,bus_stop,POINT (-122.3735561 47.7051529),47.7051529,-122.3735561
964,-391221585.0,,NW 103rd St & 13th Ave NW,bus_stop,POINT (-122.373245 47.7033867),47.7033867,-122.373245
965,-391207269.0,,14th Ave NW & NW 103rd St,bus_stop,POINT (-122.3740376 47.7032531),47.7032531,-122.3740376
966,-391190046.0,,14th Ave NW & NW 100th St,bus_stop,POINT (-122.3740142 47.7018404),47.7018404,-122.3740142
967,-391190045.0,,14th Ave NW & NW 100th St,bus_stop,POINT (-122.37421 47.7017014),47.7017014,-122.37421
968,-391190044.0,,15th Ave NW & NW 100th St,bus_stop,POINT (-122.3766991 47.7014262),47.7014262,-122.3766991
969,-391190043.0,,15th Ave NW & NW 100th St,bus_stop,POINT (-122.3768848 47.7012971),47.7012971,-122.3768848
970,-391176801.0,,15th Ave NW & NW 92nd St,bus_stop,POINT (-122.376913 47.6957036),47.6957036,-122.376913
971,-391176800.0,,15th Ave NW & NW 92nd St,bus_stop,POINT (-122.376697 47.6962971),47.6962971,-122.376697
972,-391176700.0,,15th Ave NW & NW 96th St,bus_stop,POINT (-122.3769103 47.6987193),47.6987193,-122.3769103
973,-391176699.0,,15th Ave NW & NW 96th St,bus_stop,POINT (-122.3767051 47.6987654),47.6987654,-122.3767051
974,-391166643.0,,15th Ave NW & NW 90th St,bus_stop,POINT (-122.376721 47.6937679),47.6937679,-122.376721
975,-391166642.0,,15th Ave NW & NW 87th St,bus_stop,POINT (-122.3768 47.6929812),47.6929812,-122.3768
976,-390959340.0,,NW 85th St & 24th Ave NW,bus_stop,POINT (-122.387872 47.6905165),47.6905165,-122.387872
977,-390956039.0,,24th Ave NW & NW 85th St,bus_stop,POINT (-122.387754 47.6903015),47.6903015,-122.387754
978,-390956038.0,,24th Ave NW & NW 85th St,bus_stop,POINT (-122.387496 47.6908172),47.6908172,-122.387496
979,-390956037.0,,24th Ave NW & NW 87th St,bus_stop,POINT (-122.387503 47.6924053),47.6924053,-122.387503
980,-390956036.0,,24th Ave NW & NW 90th St,bus_stop,POINT (-122.387492 47.6948971),47.6948971,-122.387492
981,-390956035.0,,24th Ave NW & NW 95th St,bus_stop,POINT (-122.387503 47.698337),47.698337,-122.387503
982,-390956034.0,,24th Ave NW & NW 96th St,bus_stop,POINT (-122.3874924 47.6990718),47.6990718,-122.3874924
983,-390956033.0,,NW Neptune Pl & 24th Ave NW,bus_stop,POINT (-122.3878335 47.7006839),47.7006839,-122.3878335
984,-390956032.0,,Triton Dr NW & NW Esplanade St,bus_stop,POINT (-122.3905041 47.7013788),47.7013788,-122.3905041
985,-390956031.0,,Triton Dr NW & 27th Ave NW,bus_stop,POINT (-122.3925022 47.7000341),47.7000341,-122.3925022
986,-390956030.0,,Triton Dr NW & NW Golden Dr,bus_stop,POINT (-122.3937281 47.698378),47.698378,-122.3937281
987,-390956029.0,,28th Ave NW & NW 93rd St,bus_stop,POINT (-122.393005 47.6965752),47.6965752,-122.393005
988,-390956028.0,,28th Ave NW & NW 90th St,bus_stop,POINT (-122.393078 47.6943247),47.6943247,-122.393078
989,-390956027.0,,28th Ave NW & NW 87th St,bus_stop,POINT (-122.393048 47.6921232),47.6921232,-122.393048
990,-390956026.0,,28th Ave NW & NW 85th St,bus_stop,POINT (-122.393058 47.690699),47.690699,-122.393058
991,-390956025.0,,NW 85th St & Earl Ave NW,bus_stop,POINT (-122.391611 47.6905244),47.6905244,-122.391611
992,-389731730.0,,NW 85th St & 24th Ave NW,bus_stop,POINT (-122.388063 47.6906409),47.6906409,-122.388063
993,-386259881.0,,24th Ave NW & NW 83rd St,bus_stop,POINT (-122.387757 47.6888102),47.6888102,-122.387757
994,-386259880.0,,24th Ave NW & NW 83rd St,bus_stop,POINT (-122.387487 47.6885856),47.6885856,-122.387487
995,-376087750.0,,NW 54th St & NW Market St,bus_stop,POINT (-122.395349 47.6683749),47.6683749,-122.395349
996,-375990644.0,,NW 54th St & 32nd Ave NW,bus_stop,POINT (-122.396836 47.6677466),47.6677466,-122.396836
997,-375947331.0,,32nd Ave NW & NW Market St,bus_stop,POINT (-122.398259 47.6684531),47.6684531,-122.398259
998,-375947330.0,,NW Market St & 32nd Ave NW,bus_stop,POINT (-122.397739 47.6685723),47.6685723,-122.397739
999,-375918533.0,,32nd Ave NW & NW 56th St,bus_stop,POINT (-122.3984212 47.6696539),47.6696539,-122.3984212
1000,-375918532.0,,32nd Ave NW & NW 56th St,bus_stop,POINT (-122.3982695 47.669754),47.669754,-122.3982695
1001,-375721924.0,,24th Ave NW & NW 65th St,bus_stop,POINT (-122.3877541 47.6755598),47.6755598,-122.3877541
1002,-375721923.0,,24th Ave NW & NW 65th St,bus_stop,POINT (-122.387419 47.6762074),47.6762074,-122.387419
1003,-375710369.0,,24th Ave NW & NW 70th St,bus_stop,POINT (-122.387711 47.6791652),47.6791652,-122.387711
1004,-375710368.0,,24th Ave NW & NW 70th St,bus_stop,POINT (-122.387434 47.6797197),47.6797197,-122.387434
1005,-375700713.0,,24th Ave NW & NW 75th St,bus_stop,POINT (-122.3877 47.6829735),47.6829735,-122.3877
1006,-375700712.0,,24th Ave NW & NW 75th St,bus_stop,POINT (-122.387452 47.6834239),47.6834239,-122.387452
1007,-375697177.0,,24th Ave NW & NW 77th St,bus_stop,POINT (-122.387724 47.6848436),47.6848436,-122.387724
1008,-375697176.0,,24th Ave NW & NW 77th St,bus_stop,POINT (-122.387478 47.6851965),47.6851965,-122.387478
1009,-375694398.0,,24th Ave NW & NW 80th St,bus_stop,POINT (-122.387747 47.6866013),47.6866013,-122.387747
1010,-375694397.0,,24th Ave NW & NW 80th St,bus_stop,POINT (-122.387486 47.687096),47.687096,-122.387486
1011,-370378786.0,,4th Ave S & S Jackson St,bus_stop,POINT (-122.3290662 47.5996637),47.5996637,-122.3290662
1012,-370368975.0,,3rd Ave & Union St,bus_stop,POINT (-122.3365589 47.6085311),47.6085311,-122.3365589
1013,-370368974.0,,3rd Ave & Union St,bus_stop,POINT (-122.3364718 47.6081152),47.6081152,-122.3364718
1014,-366909537.0,,Denny Way & 2nd Ave N,bus_stop,POINT (-122.3520549 47.6185219),47.6185219,-122.3520549
